,Player,<5Ft FGM,<5 Ft FGA,<5 Ft FG%,5-9 Ft GM,5-9 Ft FGA,5-9 Ft FG%,10-14 Ft FGM,10-14 Ft FGA,10-14 Ft FG%,15-19 Ft FGM,15-19 Ft FGA,15-19 Ft FG%,20-24 Ft FGM,20-24 Ft FGA,20-24 Ft FG%,25-29 Ft FGM,25-29 Ft FGA,25-29 Ft FG%,Year,All_Team,Pos
10022,Goran Dragic,13.4,22.2,0.602,2.3,6.3,0.37,1.6,4.4,0.367,3.4,8.5,0.397,3.9,10.8,0.365,2.2,6.5,0.333,2014,0.0,SG
10023,Goran Dragic,13.4,22.2,0.602,2.3,6.3,0.37,1.6,4.4,0.367,3.4,8.5,0.397,3.9,10.8,0.365,2.2,6.5,0.333,2014,0.0,PG
10024,Gordon Hayward,11.3,19.9,0.565,2.6,6.8,0.381,2.1,4.5,0.468,4.0,9.6,0.421,4.6,11.9,0.392,1.5,5.0,0.308,2014,0.0,SF
10025,Gorgui Dieng,12.1,18.9,0.64,2.2,5.0,0.449,1.4,3.6,0.392,3.2,7.9,0.407,4.4,11.1,0.398,2.0,5.6,0.354,2014,0.0,C
10026,Grant Jerrett,2.1,3.1,0.682,1.2,2.5,0.467,0.3,0.7,0.5,1.2,2.2,0.538,0.6,2.4,0.235,0.3,0.4,0.667,2014,0.0,PF
10027,Grant Jerrett,2.1,3.1,0.682,1.2,2.5,0.467,0.3,0.7,0.5,1.2,2.2,0.538,0.6,2.4,0.235,0.3,0.4,0.667,2014,0.0,PF
10028,Grant Jerrett,2.1,3.1,0.682,1.2,2.5,0.467,0.3,0.7,0.5,1.2,2.2,0.538,0.6,2.4,0.235,0.3,0.4,0.667,2014,0.0,PF
10029,Greg Monroe,11.8,19.6,0.603,2.3,6.3,0.368,1.7,4.2,0.402,3.4,7.7,0.44,2.7,7.4,0.368,2.5,7.3,0.343,2014,0.0,PF
10030,Greg Smith,3.2,5.4,0.583,0.6,1.8,0.369,0.7,1.8,0.364,0.6,2.4,0.273,1.3,3.6,0.35,0.6,2.1,0.296,2014,0.0,PF
10031,Greg Stiemsma,1.8,2.8,0.6409999999999999,0.4,1.1,0.4,0.8,1.1,0.667,0.7,1.1,0.6,0.8,2.1,0.4,0.8,1.3,0.6,2014,0.0,C
10032,Greivis Vasquez,9.1,15.0,0.609,1.7,4.3,0.391,1.1,2.8,0.397,2.3,5.8,0.397,2.9,7.7,0.38,1.7,5.5,0.318,2014,0.0,PG
10033,Harrison Barnes,9.1,16.5,0.551,2.1,5.9,0.365,2.3,5.4,0.426,3.3,8.8,0.376,2.5,7.1,0.354,2.5,7.4,0.337,2014,0.0,SF
10034,Hassan Whiteside,7.7,13.9,0.557,1.5,4.0,0.385,1.7,3.9,0.44,2.9,7.2,0.404,3.1,8.2,0.38,1.9,4.5,0.41,2014,0.0,C
10035,Hedo Turkoglu,3.6,6.1,0.595,0.7,1.8,0.39399999999999996,0.7,1.8,0.394,1.1,2.7,0.4,1.8,4.6,0.398,1.0,2.7,0.386,2014,0.0,SF
10036,Henry Sims,7.2,12.3,0.588,1.3,3.2,0.42200000000000004,0.9,2.3,0.401,2.1,4.8,0.43,1.8,5.4,0.344,1.6,5.0,0.313,2014,0.0,C
10037,Henry Walker,9.5,15.9,0.597,1.8,4.6,0.391,1.4,3.0,0.458,2.0,6.0,0.333,2.7,9.0,0.301,1.9,5.5,0.341,2014,0.0,SF
10038,Hollis Thompson,9.2,15.5,0.595,1.6,4.3,0.386,1.1,3.0,0.347,2.7,6.2,0.429,2.6,6.7,0.383,2.1,6.9,0.301,2014,0.0,SG
10039,Ian Clark,2.5,4.0,0.625,0.4,1.4,0.258,0.5,1.2,0.429,0.8,2.0,0.404,1.0,2.4,0.393,0.5,1.5,0.341,2014,0.0,SG
10040,Ian Clark,2.5,4.0,0.625,0.4,1.4,0.258,0.5,1.2,0.429,0.8,2.0,0.404,1.0,2.4,0.393,0.5,1.5,0.341,2014,0.0,SG
10041,Ian Clark,2.5,4.0,0.625,0.4,1.4,0.258,0.5,1.2,0.429,0.8,2.0,0.404,1.0,2.4,0.393,0.5,1.5,0.341,2014,0.0,SG
10042,Ian Mahinmi,5.5,10.3,0.5379999999999999,1.3,3.3,0.40299999999999997,1.1,2.6,0.432,2.2,5.7,0.386,2.0,5.0,0.402,1.7,4.9,0.348,2014,0.0,C
10043,Iman Shumpert,8.4,14.5,0.58,2.0,4.9,0.405,1.4,3.7,0.382,2.4,5.9,0.409,2.5,7.4,0.33,1.9,6.1,0.306,2014,0.0,SG
10044,Iman Shumpert,8.4,14.5,0.58,2.0,4.9,0.405,1.4,3.7,0.382,2.4,5.9,0.409,2.5,7.4,0.33,1.9,6.1,0.306,2014,0.0,SG
10045,Iman Shumpert,8.4,14.5,0.58,2.0,4.9,0.405,1.4,3.7,0.382,2.4,5.9,0.409,2.5,7.4,0.33,1.9,6.1,0.306,2014,0.0,SG
10046,Isaiah Canaan,7.6,13.5,0.5589999999999999,1.6,3.9,0.406,1.1,2.8,0.381,2.3,5.8,0.392,1.7,4.9,0.343,1.3,4.2,0.314,2014,0.0,PG
10047,Isaiah Canaan,7.6,13.5,0.5589999999999999,1.6,3.9,0.406,1.1,2.8,0.381,2.3,5.8,0.392,1.7,4.9,0.343,1.3,4.2,0.314,2014,0.0,PG
10048,Isaiah Canaan,7.6,13.5,0.5589999999999999,1.6,3.9,0.406,1.1,2.8,0.381,2.3,5.8,0.392,1.7,4.9,0.343,1.3,4.2,0.314,2014,0.0,PG
10049,Isaiah Thomas,9.5,15.8,0.602,1.9,5.0,0.381,1.2,3.4,0.342,2.5,5.8,0.429,3.1,7.9,0.387,1.9,5.9,0.317,2014,0.0,PG
10050,Isaiah Thomas,9.5,15.8,0.602,1.9,5.0,0.381,1.2,3.4,0.342,2.5,5.8,0.429,3.1,7.9,0.387,1.9,5.9,0.317,2014,0.0,PG
10051,Isaiah Thomas,9.5,15.8,0.602,1.9,5.0,0.381,1.2,3.4,0.342,2.5,5.8,0.429,3.1,7.9,0.387,1.9,5.9,0.317,2014,0.0,PG
10052,Ish Smith,5.7,10.0,0.5660000000000001,1.1,3.1,0.364,0.9,2.3,0.407,2.3,5.3,0.429,1.8,4.5,0.391,1.2,3.7,0.313,2014,0.0,PG
10053,Ish Smith,5.7,10.0,0.5660000000000001,1.1,3.1,0.364,0.9,2.3,0.407,2.3,5.3,0.429,1.8,4.5,0.391,1.2,3.7,0.313,2014,0.0,PG
10054,Ish Smith,5.7,10.0,0.5660000000000001,1.1,3.1,0.364,0.9,2.3,0.407,2.3,5.3,0.429,1.8,4.5,0.391,1.2,3.7,0.313,2014,0.0,PG
10055,J.J. Barea,6.0,10.1,0.596,1.2,3.3,0.35200000000000004,1.1,2.5,0.449,1.4,3.6,0.384,2.9,7.3,0.391,1.1,3.2,0.335,2014,0.0,PG
10056,JaKarr Sampson,5.9,10.2,0.581,1.0,2.6,0.374,0.7,1.9,0.374,1.9,4.3,0.441,1.9,4.6,0.408,1.4,4.5,0.312,2014,0.0,SF
10057,JaMychal Green,2.4,3.8,0.639,0.4,1.4,0.308,0.8,1.2,0.647,1.0,2.6,0.388,0.6,1.7,0.341,1.2,3.1,0.383,2014,0.0,PF
10058,JaMychal Green,2.4,3.8,0.639,0.4,1.4,0.308,0.8,1.2,0.647,1.0,2.6,0.388,0.6,1.7,0.341,1.2,3.1,0.383,2014,0.0,PF
10059,JaMychal Green,2.4,3.8,0.639,0.4,1.4,0.308,0.8,1.2,0.647,1.0,2.6,0.388,0.6,1.7,0.341,1.2,3.1,0.383,2014,0.0,PF
10060,JaVale McGee,4.3,7.0,0.613,0.7,2.0,0.341,0.8,1.6,0.471,1.7,4.1,0.4,1.7,3.8,0.455,0.8,2.3,0.347,2014,0.0,C
10061,JaVale McGee,4.3,7.0,0.613,0.7,2.0,0.341,0.8,1.6,0.471,1.7,4.1,0.4,1.7,3.8,0.455,0.8,2.3,0.347,2014,0.0,C
10062,JaVale McGee,4.3,7.0,0.613,0.7,2.0,0.341,0.8,1.6,0.471,1.7,4.1,0.4,1.7,3.8,0.455,0.8,2.3,0.347,2014,0.0,C
10063,Jabari Brown,12.6,20.1,0.63,1.0,3.1,0.32799999999999996,1.5,3.4,0.438,2.8,6.6,0.432,3.8,9.7,0.395,2.3,6.6,0.349,2014,0.0,SG
10064,Jabari Parker,11.1,18.7,0.594,2.0,4.4,0.445,1.5,4.0,0.37,3.4,7.6,0.45,3.4,8.5,0.394,2.4,7.2,0.333,2014,0.0,PF
10065,Jack Cooley,2.0,3.1,0.653,0.5,1.1,0.43799999999999994,0.2,0.5,0.429,0.4,1.5,0.286,0.4,1.6,0.269,0.5,1.4,0.4,2014,0.0,C
10066,Jae Crowder,7.4,11.9,0.625,1.5,3.8,0.395,1.1,3.0,0.35,2.1,5.0,0.421,2.1,6.5,0.325,1.5,4.5,0.331,2014,0.0,SF
10067,Jae Crowder,7.4,11.9,0.625,1.5,3.8,0.395,1.1,3.0,0.35,2.1,5.0,0.421,2.1,6.5,0.325,1.5,4.5,0.331,2014,0.0,SF
10068,Jae Crowder,7.4,11.9,0.625,1.5,3.8,0.395,1.1,3.0,0.35,2.1,5.0,0.421,2.1,6.5,0.325,1.5,4.5,0.331,2014,0.0,SF
10069,Jamaal Franklin,3.0,4.5,0.667,0.5,1.5,0.33299999999999996,0.0,0.0,0.0,0.5,1.5,0.333,1.0,1.0,1.0,0.0,0.5,0.0,2014,0.0,SG
10070,Jamal Crawford,8.7,14.9,0.585,1.9,4.5,0.415,1.3,3.5,0.369,2.5,6.0,0.41,3.1,8.0,0.39,2.7,7.6,0.359,2014,0.0,SG
10071,Jameer Nelson,7.2,11.9,0.6,1.6,3.9,0.40299999999999997,1.2,3.3,0.367,2.7,6.3,0.426,3.3,8.4,0.397,1.6,4.4,0.354,2014,0.0,PG
10072,Jameer Nelson,7.2,11.9,0.6,1.6,3.9,0.40299999999999997,1.2,3.3,0.367,2.7,6.3,0.426,3.3,8.4,0.397,1.6,4.4,0.354,2014,0.0,PG
10073,Jameer Nelson,7.2,11.9,0.6,1.6,3.9,0.40299999999999997,1.2,3.3,0.367,2.7,6.3,0.426,3.3,8.4,0.397,1.6,4.4,0.354,2014,0.0,PG
10074,Jameer Nelson,7.2,11.9,0.6,1.6,3.9,0.40299999999999997,1.2,3.3,0.367,2.7,6.3,0.426,3.3,8.4,0.397,1.6,4.4,0.354,2014,0.0,PG
10075,James Harden,13.7,23.0,0.597,2.5,6.4,0.39299999999999996,1.8,4.5,0.401,3.5,8.9,0.391,4.9,13.7,0.354,2.4,7.5,0.323,2014,0.0,SG
10076,James Johnson,6.8,11.8,0.575,1.3,3.4,0.381,0.9,2.1,0.432,2.0,4.7,0.428,2.3,6.5,0.361,1.5,4.7,0.319,2014,0.0,PF
10077,James Jones,4.4,7.1,0.623,1.2,2.6,0.45299999999999996,0.7,1.8,0.388,1.4,2.7,0.5,1.3,3.3,0.403,1.3,3.5,0.366,2014,0.0,SF
10078,James Michael McAdoo,4.2,6.8,0.614,0.5,2.3,0.222,0.7,1.5,0.471,1.2,2.7,0.429,1.5,3.2,0.474,1.1,3.5,0.308,2014,0.0,PF
10079,James Young,4.4,7.0,0.636,0.7,1.9,0.379,0.9,1.6,0.571,1.2,2.8,0.427,0.9,3.1,0.289,1.0,2.7,0.361,2014,0.0,SG
10080,Jannero Pargo,2.9,4.9,0.588,1.0,1.7,0.6,0.4,1.3,0.333,1.1,2.8,0.409,0.7,3.1,0.227,1.4,2.9,0.478,2014,0.0,PG
10081,Jared Cunningham,1.9,2.6,0.75,0.3,1.2,0.267,0.3,1.1,0.286,0.9,1.9,0.478,0.3,1.2,0.238,0.5,1.6,0.333,2014,0.0,SG
10082,Jared Dudley,7.9,15.0,0.531,1.4,3.8,0.375,0.9,2.5,0.35,2.2,5.9,0.368,2.4,6.6,0.367,1.9,5.9,0.326,2014,0.0,SG
10083,Jared Sullinger,9.8,16.8,0.5820000000000001,2.3,5.5,0.414,1.6,3.9,0.422,3.1,7.4,0.419,2.7,8.2,0.335,2.1,5.5,0.371,2014,0.0,PF
10084,Jarnell Stokes,2.1,3.4,0.63,0.7,1.8,0.39299999999999996,0.6,1.7,0.364,0.8,2.0,0.4,0.7,2.5,0.297,0.3,1.7,0.192,2014,0.0,PF
10085,Jarrett Jack,10.6,17.8,0.596,1.9,4.7,0.401,1.4,3.2,0.426,2.6,6.8,0.381,4.0,10.8,0.366,2.0,5.7,0.352,2014,0.0,PG
10086,Jason Maxiell,4.5,8.4,0.536,1.0,2.6,0.382,0.8,1.6,0.495,1.6,4.6,0.353,1.4,3.9,0.374,1.6,4.1,0.389,2014,0.0,PF
10087,Jason Richardson,8.3,14.7,0.563,1.3,3.6,0.353,1.1,2.7,0.417,3.1,6.9,0.447,1.8,5.6,0.321,1.5,4.5,0.329,2014,0.0,SG
10088,Jason Smith,7.7,13.3,0.579,1.5,3.4,0.43,1.2,2.7,0.44,2.1,5.0,0.429,2.8,7.3,0.391,1.9,5.0,0.385,2014,0.0,C
10089,Jason Terry,8.2,13.5,0.609,1.6,4.0,0.391,1.0,2.9,0.344,1.7,5.0,0.342,2.7,7.9,0.34,1.2,4.1,0.3,2014,0.0,SG
10090,Jason Thompson,8.6,13.5,0.638,2.1,5.4,0.396,1.2,3.1,0.394,2.8,6.8,0.412,3.3,9.3,0.358,1.8,4.8,0.365,2014,0.0,PF
10091,Jeff Adrien,5.1,8.0,0.632,0.8,1.8,0.419,0.6,1.6,0.4,1.6,3.8,0.433,1.5,4.6,0.324,0.9,3.5,0.264,2014,0.0,PF
10092,Jeff Ayres,3.1,4.8,0.65,0.6,1.5,0.385,0.7,1.4,0.481,1.0,2.3,0.42,1.1,3.1,0.352,0.6,1.7,0.364,2014,0.0,PF
10093,Jeff Green,10.6,17.7,0.598,2.7,6.4,0.415,2.0,4.7,0.418,3.2,8.3,0.382,3.7,9.8,0.381,2.7,7.5,0.355,2014,0.0,SF
10094,Jeff Green,10.6,17.7,0.598,2.7,6.4,0.415,2.0,4.7,0.418,3.2,8.3,0.382,3.7,9.8,0.381,2.7,7.5,0.355,2014,0.0,SF
10095,Jeff Green,10.6,17.7,0.598,2.7,6.4,0.415,2.0,4.7,0.418,3.2,8.3,0.382,3.7,9.8,0.381,2.7,7.5,0.355,2014,0.0,SF
10096,Jeff Teague,10.9,18.9,0.578,1.8,4.6,0.38799999999999996,1.3,3.1,0.42,3.3,7.8,0.421,4.5,12.7,0.358,1.9,6.2,0.307,2014,0.0,PG
10097,Jeff Withey,2.9,5.1,0.573,0.8,1.7,0.478,0.4,0.9,0.48,0.8,1.9,0.448,0.7,1.9,0.383,0.8,2.0,0.393,2014,0.0,C
10098,Jeffery Taylor,5.0,8.9,0.56,1.1,2.9,0.397,0.9,2.1,0.4,1.9,4.4,0.427,1.8,4.2,0.418,1.4,4.2,0.342,2014,0.0,SF
10099,Jerami Grant,7.2,13.6,0.532,1.2,3.3,0.37,1.1,2.9,0.386,2.3,5.2,0.446,2.1,5.9,0.349,1.8,5.5,0.335,2014,0.0,SF
10100,Jerel McNeal,1.2,2.2,0.5379999999999999,0.3,1.7,0.2,0.4,0.4,1.0,0.4,1.4,0.286,1.3,2.5,0.5,0.5,1.7,0.3,2014,0.0,PG
10101,Jeremy Evans,2.4,4.1,0.5670000000000001,0.4,1.6,0.268,0.5,1.2,0.441,0.7,1.8,0.393,0.9,2.8,0.319,0.5,2.0,0.27,2014,0.0,SF
10102,Jeremy Lamb,5.4,9.8,0.555,0.9,2.4,0.368,0.8,2.0,0.398,1.4,3.4,0.41,2.1,5.7,0.372,0.6,2.6,0.25,2014,0.0,SG
10103,Jeremy Lin,9.9,17.0,0.586,1.6,4.0,0.414,1.2,3.0,0.399,2.3,6.1,0.375,3.3,8.2,0.408,2.0,5.7,0.347,2014,0.0,PG
10104,Jerome Jordan,3.3,5.3,0.614,0.8,1.7,0.455,0.5,1.1,0.5,0.8,2.2,0.356,0.9,2.9,0.32,0.9,2.6,0.343,2014,0.0,C
10105,Jerrelle Benimon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2014,0.0,PF
10106,Jerryd Bayless,7.9,14.0,0.561,1.2,3.3,0.35600000000000004,0.8,2.6,0.31,2.1,5.2,0.414,2.2,6.4,0.339,1.7,5.6,0.309,2014,0.0,PG
10107,Jimmer Fredette,4.6,8.6,0.54,0.9,1.9,0.45899999999999996,0.6,1.4,0.474,1.0,2.5,0.385,1.0,2.9,0.349,0.8,2.5,0.318,2014,0.0,PG
10108,Jimmy Butler,12.8,23.8,0.5379999999999999,2.7,7.3,0.37200000000000005,2.9,6.8,0.435,4.9,11.7,0.419,4.6,12.2,0.377,2.4,7.3,0.325,2014,2.0,SG
10109,Joakim Noah,10.0,18.0,0.557,2.1,5.6,0.38299999999999995,2.2,5.2,0.427,4.0,9.2,0.43,3.7,10.1,0.371,2.1,6.4,0.322,2014,0.0,C
10110,Jodie Meeks,9.2,15.6,0.59,2.0,5.0,0.39899999999999997,1.2,3.2,0.366,1.9,5.0,0.384,2.5,6.7,0.37,2.2,6.3,0.354,2014,0.0,SG
10111,Joe Harris,3.9,6.2,0.63,0.9,2.2,0.40700000000000003,0.8,1.8,0.469,1.5,3.0,0.5,1.4,3.6,0.396,1.0,3.1,0.336,2014,0.0,SG
10112,Joe Ingles,6.9,12.3,0.564,1.4,4.1,0.34,1.1,2.6,0.433,2.3,5.6,0.411,2.8,7.6,0.376,1.1,3.1,0.364,2014,0.0,SF
10113,Joe Johnson,12.9,21.2,0.607,2.3,5.7,0.402,1.9,4.2,0.442,3.6,9.2,0.389,4.7,12.5,0.373,2.4,6.4,0.375,2014,0.0,SG
10114,Joel Anthony,2.9,5.8,0.496,0.9,2.0,0.446,0.4,1.0,0.429,1.0,2.7,0.367,0.8,2.4,0.327,0.8,2.5,0.333,2014,0.0,C
10115,Joel Freeland,4.8,8.6,0.5529999999999999,1.1,2.7,0.41100000000000003,1.1,2.2,0.495,1.1,3.0,0.356,1.4,4.9,0.281,0.5,2.4,0.206,2014,0.0,C
10116,Joey Dorsey,4.6,7.6,0.597,1.1,2.4,0.449,0.7,1.8,0.383,1.3,3.4,0.378,1.6,4.4,0.361,0.9,2.5,0.364,2014,0.0,PF
10117,Joffrey Lauvergne,4.9,7.7,0.633,0.7,2.2,0.327,0.7,1.6,0.452,1.3,2.7,0.475,1.0,3.1,0.338,1.0,2.9,0.345,2014,0.0,C
10118,John Henson,6.6,12.6,0.529,0.9,2.9,0.321,0.6,1.9,0.328,1.5,4.1,0.372,1.9,5.0,0.373,1.4,4.7,0.3,2014,0.0,C
10119,John Jenkins,4.0,8.2,0.495,0.4,2.1,0.17600000000000002,0.6,1.6,0.355,1.6,3.7,0.442,1.7,4.6,0.363,1.9,4.6,0.409,2014,0.0,SG
10120,John Lucas III,4.5,8.0,0.562,0.9,2.7,0.321,0.6,1.4,0.462,1.2,2.9,0.433,1.0,2.8,0.379,1.6,4.3,0.366,2014,0.0,PG
10121,John Salmons,5.3,9.4,0.5660000000000001,0.7,2.1,0.341,1.0,1.8,0.553,1.2,2.7,0.446,0.8,2.8,0.288,1.0,2.6,0.364,2014,0.0,SF
10122,John Wall,11.3,19.8,0.569,2.3,6.2,0.373,2.5,5.8,0.44,3.9,10.2,0.388,3.4,9.4,0.368,3.3,10.4,0.313,2014,2.0,PG
10123,Jon Leuer,4.0,7.1,0.5670000000000001,1.1,2.7,0.406,0.9,2.2,0.42,1.2,2.9,0.412,1.4,4.1,0.34,1.0,3.1,0.309,2014,0.0,PF
10124,Jonas Jerebko,5.2,8.6,0.602,1.3,3.0,0.425,1.0,2.6,0.38,1.7,4.0,0.419,1.6,4.8,0.336,1.5,4.2,0.352,2014,0.0,PF
10125,Jonas Jerebko,5.2,8.6,0.602,1.3,3.0,0.425,1.0,2.6,0.38,1.7,4.0,0.419,1.6,4.8,0.336,1.5,4.2,0.352,2014,0.0,PF
10126,Jonas Jerebko,5.2,8.6,0.602,1.3,3.0,0.425,1.0,2.6,0.38,1.7,4.0,0.419,1.6,4.8,0.336,1.5,4.2,0.352,2014,0.0,PF
10127,Jonas Valanciunas,9.3,16.3,0.5710000000000001,2.1,5.2,0.405,1.5,3.6,0.415,3.1,7.2,0.43,3.2,8.0,0.4,1.8,5.3,0.336,2014,0.0,C
10128,Jordan Adams,2.8,4.6,0.605,0.8,2.0,0.37799999999999995,1.0,1.7,0.583,0.6,2.0,0.283,0.7,2.7,0.267,1.3,3.7,0.357,2014,0.0,SG
10129,Jordan Clarkson,9.7,15.9,0.613,1.4,3.8,0.376,1.2,3.3,0.379,2.8,6.2,0.444,3.1,8.3,0.375,1.8,5.1,0.352,2014,0.0,PG
10130,Jordan Farmar,5.1,8.1,0.621,1.0,2.4,0.39799999999999996,0.6,1.8,0.344,1.4,3.6,0.403,1.3,3.3,0.393,1.4,4.6,0.309,2014,0.0,PG
10131,Jordan Hamilton,2.9,5.0,0.5710000000000001,0.5,1.4,0.389,0.5,1.7,0.316,1.5,2.6,0.577,1.3,3.8,0.326,1.5,3.3,0.455,2014,0.0,SF
10132,Jordan Hill,11.1,18.3,0.604,1.8,4.4,0.41700000000000004,1.3,3.3,0.385,2.7,6.3,0.425,3.2,8.4,0.383,1.9,5.4,0.346,2014,0.0,C
10133,Jorge Gutierrez,3.0,5.1,0.593,0.4,1.6,0.276,0.5,1.1,0.45,0.9,2.8,0.313,1.3,3.6,0.361,1.1,3.3,0.327,2014,0.0,PG
10134,Jorge Gutierrez,3.0,5.1,0.593,0.4,1.6,0.276,0.5,1.1,0.45,0.9,2.8,0.313,1.3,3.6,0.361,1.1,3.3,0.327,2014,0.0,PG
10135,Jorge Gutierrez,3.0,5.1,0.593,0.4,1.6,0.276,0.5,1.1,0.45,0.9,2.8,0.313,1.3,3.6,0.361,1.1,3.3,0.327,2014,0.0,PG
10136,Jose Calderon,10.8,18.7,0.578,1.9,4.4,0.435,1.9,4.0,0.485,3.3,7.4,0.441,4.0,10.0,0.402,2.1,5.7,0.372,2014,0.0,PG
10137,Josh McRoberts,6.1,9.3,0.652,0.9,2.2,0.42100000000000004,1.2,2.2,0.541,1.3,4.5,0.278,2.1,6.0,0.343,1.0,3.3,0.304,2014,0.0,PF
10138,Josh Smith,10.1,17.9,0.564,2.0,5.2,0.374,1.3,3.3,0.381,3.0,6.9,0.427,3.5,9.4,0.376,2.2,6.7,0.322,2014,0.0,PF
10139,Josh Smith,10.1,17.9,0.564,2.0,5.2,0.374,1.3,3.3,0.381,3.0,6.9,0.427,3.5,9.4,0.376,2.2,6.7,0.322,2014,0.0,PF
10140,Josh Smith,10.1,17.9,0.564,2.0,5.2,0.374,1.3,3.3,0.381,3.0,6.9,0.427,3.5,9.4,0.376,2.2,6.7,0.322,2014,0.0,PF
10141,Jrue Holiday,13.2,21.9,0.603,2.1,5.5,0.376,1.6,4.4,0.362,3.3,8.0,0.416,3.7,9.7,0.375,2.3,6.6,0.35,2014,0.0,PG
10142,Julius Randle,5.0,6.0,0.833,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.4,1.0,5.0,0.2,2014,0.0,PF
10143,Justin Hamilton,7.8,12.1,0.645,1.2,3.3,0.36200000000000004,0.7,2.1,0.319,2.0,4.4,0.45,2.3,7.0,0.331,1.4,3.5,0.391,2014,0.0,C
10144,Justin Hamilton,7.8,12.1,0.645,1.2,3.3,0.36200000000000004,0.7,2.1,0.319,2.0,4.4,0.45,2.3,7.0,0.331,1.4,3.5,0.391,2014,0.0,C
10145,Justin Hamilton,7.8,12.1,0.645,1.2,3.3,0.36200000000000004,0.7,2.1,0.319,2.0,4.4,0.45,2.3,7.0,0.331,1.4,3.5,0.391,2014,0.0,C
10146,Justin Holiday,3.8,6.9,0.56,0.8,2.5,0.326,0.8,2.4,0.346,1.2,3.3,0.353,0.9,2.5,0.355,1.3,3.9,0.341,2014,0.0,SG
10147,Jusuf Nurkic,5.7,10.8,0.532,1.4,3.3,0.426,1.0,2.3,0.442,2.0,4.9,0.416,1.9,5.4,0.347,1.3,3.9,0.337,2014,0.0,C
10148,Kalin Lucas,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,2.0,5.0,0.4,0.0,2.0,0.0,2014,0.0,PG
10149,Kawhi Leonard,11.0,19.9,0.5529999999999999,2.5,6.8,0.374,2.1,5.3,0.396,3.3,8.8,0.373,3.3,9.4,0.351,1.8,4.8,0.364,2014,1.0,SF
10150,Kelly Olynyk,7.4,12.8,0.58,1.7,4.2,0.413,1.4,3.5,0.39,2.2,5.7,0.389,2.7,7.2,0.37,1.5,4.5,0.324,2014,0.0,C
10151,Kemba Walker,10.4,18.0,0.575,2.5,7.0,0.365,2.0,4.8,0.414,5.0,11.1,0.45,3.3,8.5,0.387,3.2,9.1,0.35,2014,0.0,PG
10152,Kendall Marshall,5.4,9.1,0.595,1.0,2.3,0.429,0.9,1.9,0.49,1.3,3.6,0.375,1.6,4.8,0.331,1.3,4.2,0.316,2014,0.0,PG
10153,Kendrick Perkins,6.1,10.6,0.5770000000000001,1.0,2.7,0.353,0.9,2.4,0.392,1.5,3.9,0.379,2.1,6.6,0.319,0.9,3.1,0.297,2014,0.0,C
10154,Kendrick Perkins,6.1,10.6,0.5770000000000001,1.0,2.7,0.353,0.9,2.4,0.392,1.5,3.9,0.379,2.1,6.6,0.319,0.9,3.1,0.297,2014,0.0,C
10155,Kendrick Perkins,6.1,10.6,0.5770000000000001,1.0,2.7,0.353,0.9,2.4,0.392,1.5,3.9,0.379,2.1,6.6,0.319,0.9,3.1,0.297,2014,0.0,C
10156,Kenneth Faried,10.3,17.2,0.596,2.0,4.8,0.419,1.7,3.7,0.46,3.5,8.0,0.444,3.3,8.7,0.383,2.1,5.9,0.354,2014,0.0,PF
10157,Kent Bazemore,6.2,11.0,0.563,1.0,2.8,0.345,0.9,2.1,0.443,2.0,4.9,0.406,2.7,7.5,0.356,1.5,4.6,0.33,2014,0.0,SG
10158,Kentavious Caldwell-Pope,11.2,19.3,0.581,2.5,6.5,0.381,1.7,4.2,0.41,3.7,8.4,0.445,3.0,7.9,0.376,2.7,7.8,0.353,2014,0.0,SG
10159,Kenyon Martin,3.1,5.4,0.5760000000000001,0.6,1.9,0.294,0.2,0.9,0.222,1.1,2.5,0.429,0.8,3.0,0.273,1.1,3.2,0.345,2014,0.0,PF
10160,Kevin Durant,12.3,23.4,0.528,2.0,5.6,0.36,1.6,4.6,0.358,2.9,8.3,0.351,4.6,12.1,0.38,2.1,6.4,0.324,2014,0.0,SF
10161,Kevin Garnett,7.1,11.7,0.605,1.0,2.9,0.34299999999999997,0.9,2.4,0.383,2.1,5.0,0.417,2.8,7.7,0.366,1.5,3.9,0.389,2014,0.0,PF
10162,Kevin Garnett,7.1,11.7,0.605,1.0,2.9,0.34299999999999997,0.9,2.4,0.383,2.1,5.0,0.417,2.8,7.7,0.366,1.5,3.9,0.389,2014,0.0,PF
10163,Kevin Garnett,7.1,11.7,0.605,1.0,2.9,0.34299999999999997,0.9,2.4,0.383,2.1,5.0,0.417,2.8,7.7,0.366,1.5,3.9,0.389,2014,0.0,PF
10164,Kevin Love,11.9,19.8,0.603,3.0,7.2,0.414,1.9,5.2,0.372,3.9,9.1,0.422,3.6,9.4,0.38,2.4,7.7,0.309,2014,0.0,PF
10165,Kevin Martin,14.4,21.8,0.662,2.9,6.1,0.475,1.5,3.9,0.383,3.6,8.8,0.406,4.6,12.1,0.381,2.2,6.5,0.331,2014,0.0,SG
